stop_id,stop_code,stop_name,stop_lat,stop_lon,Routes,Direction,Accessibility,Type
5344,5344,Lawrence Ave West at Bolingbroke Rd,43.715134,-79.449301,352 | 400 | 52 | 59,Westbound,1,Bus
2724,2724,Islington Ave at Kingsmoor Gate South Side,43.740391,-79.566904,337 | 37 | 937,Southbound,2,Bus
3830,3830,Islington Ave at Resources Rd South Side,43.707793,-79.551878,337 | 37,Southbound,1,Bus
7291,7291,Sheppard Ave West at Northover St,43.741344,-79.501572,384 | 84 | 984,Eastbound,1,Bus
7591,7591,Carluke Cres at Fifeshire Rd (West),43.759914,-79.389549,78,Eastbound,1,Bus
6451,6451,Huntingwood Dr at Kennedy Rd,43.795264,-79.293024,169,Westbound,1,Bus
5450,5450,Leslie St at Esther Shiner Blvd,43.769218,-79.364041,51,Northbound,1,Bus
7977,7977,Military Trail at University of Toronto Scarborough,43.785926,-79.186773,154 | 38 | 95 | 995,Westbound,1,Bus
5704,5704,Midland Ave at Gilder Dr,43.735967,-79.258633,57,Northbound,1,Bus
3840,3840,Islington Ave at St Andrews Blvd,43.701229,-79.548498,337 | 37,Northbound,1,Bus
11830,11830,Vaughan Rd at Glenora Ave,43.691416,-79.438569,90,Northbound,1,Bus
1271,1271,Markland Dr at Cherry Post Cres (North),43.633138,-79.582671,49,Eastbound,1,Bus
9019,9019,Yonge St at Lawrence Ave East North Side - Lawrence Station,43.725377,-79.402115,320 | 97,Northbound,1,Bus
8703,8703,Weston Rd at Ernest Dockray Ave,43.690367,-79.498854,89,Southbound,1,Bus
705,705,Caledonia Rd at Bridgeland Ave South Side,43.723356,-79.469773,47,Southbound,1,Bus
486,486,Bloor St East at Yonge St,43.67034,-79.38664,300,Westbound,1,Bus
8329,8329,Sutherland Dr at Hanna Rd,43.701423,-79.365594,88,Southbound,1,Bus
6766,6766,Pleasant View Dr at Brian Dr,43.784614,-79.333107,10 | 169,Eastbound,1,Bus
2938,2938,Morningside Ave at Coronation Dr,43.76203,-79.183779,116 | 334,Eastbound,1,Bus
10707,10707,Atkinson Ave at Rosedale Heights Dr (North),43.817483,-79.450148,160,Northbound,1,Bus
7677,7677,Ellesmere Rd at Bellamy Rd North,43.774537,-79.241437,133 | 38 | 395 | 95 | 995,Southbound,1,Bus
6804,6804,Queen St East at Glen Manor Dr,43.671698,-79.292442,301 | 501,Westbound,1,Streetcar
130,130,Bathurst St at Eglinton Ave West North Side,43.701447,-79.425469,307 | 33 | 7,Northbound,1,Bus
6777,6777,Prince Edward Dr South at Glenellen Dr West,43.639644,-79.501717,66,Southbound,1,Bus
4131,4131,Kennedy Rd at Trojan Gate,43.804063,-79.298391,343 | 43,Southbound,1,Bus
7473,7473,York Mills Rd at Sandfield Rd,43.750689,-79.374746,115 | 122 | 395 | 95,Westbound,1,Bus
8811,8811,Willowdale Ave at Newton Dr,43.79424,-79.412223,98,Eastbound,1,Bus
4338,4338,Kipling Ave at Mattice Rd,43.646894,-79.537407,45 | 46,Northbound,2,Bus
1203,1203,Aukland Rd at Dundas St West,43.638579,-79.538367,49,Eastbound,1,Bus
4784,4784,Avenue Rd at Hillhurst Blvd,43.712201,-79.411793,61,Northbound,2,Bus
3755,3755,Islington Ave at Allenby Ave,43.711273,-79.553078,337 | 37,Northbound,1,Bus
12603,12603,Markham Rd at Nashdene Rd,43.820127,-79.245947,102 | 134 | 902,Northbound,2,Bus
8294,8294,Steeles Ave West at Norfinch Dr,43.773147,-79.531973,166 | 60 | 960,Eastbound,1,Bus
9259,9259,Martin Grove Rd at Gihon Spring Dr,43.753916,-79.599856,396 | 46 | 927,Northbound,1,Bus
2180,2180,Dundas St West at Subway Cres,43.635838,-79.5401,111 | 112 | 123,Northbound,1,Bus
8465,8465,Victoria Park Ave at Gordon Baker Rd,43.81076,-79.339383,24 | 924,Southbound,1,Bus
9666,9666,20 Lesmill Rd,43.756615,-79.352929,122,Westbound,1,Bus
9374,9374,Christie St at Tyrrel Ave,43.678341,-79.424458,126,Southbound,1,Bus
720,720,Caledonia Rd at Glengrove Ave,43.706807,-79.465457,47,Southbound,1,Bus
4214,4214,Kingston Rd at Chine Dr,43.713921,-79.245046,12 | 302 | 69,Northbound,1,Bus
7342,7342,Spadina Rd at Bernard Ave,43.672078,-79.405882,127,Westbound,1,Bus
1477,1477,590 Rathburn Rd,43.649652,-79.583489,48,Westbound,1,Bus
5970,5970,Ossington Ave at Hallam St,43.668114,-79.428289,363 | 63,Southbound,1,Bus
4045,4045,Keele St at Wandle Ave,43.731083,-79.482944,101 | 120 | 341 | 41,Northbound,1,Bus
3322,3322,60 Belfield Rd,43.703524,-79.569311,45,Northbound,1,Bus
4231,4231,Kingston Rd at Hunt Club Dr,43.68369,-79.276978,117 | 12 | 302,Southbound,1,Bus
1162,1162,Islington Ave at Anglesey Blvd,43.66386,-79.531702,337 | 37 | 48,Northbound,1,Bus
40,40,Annette St at Runnymede Rd,43.659969,-79.480162,26,Eastbound,1,Bus
1802,1802,Cummer Ave at Bayview Ave,43.792124,-79.39381,42,Eastbound,1,Bus
9280,9280,Antibes Dr (North) at Torresdale Ave,43.781966,-79.449941,125,Westbound,1,Bus
5501,5501,Lloyd Manor Rd at Rathburn Rd,43.659217,-79.546634,46,Southbound,1,Bus
2530,2530,Finch Ave East at Walkway to Sprucewood Crt,43.794952,-79.32286,339 | 39,Eastbound,1,Bus
4858,4858,Carlaw Ave at Queen St East,43.660953,-79.339939,325 | 72,Northbound,1,Bus
8637,8637,Wellesley St East at Sherbourne St,43.667166,-79.374485,94,Westbound,1,Bus
11286,11286,Humberwood Blvd at Hullrick Dr (South),43.721747,-79.61282,336 | 37,Northbound,1,Bus
7094,7094,Scarlett Rd at La Rose Ave,43.686968,-79.513366,79,Southbound,2,Bus
11043,11043,Kipling Ave at Finch Ave West,43.743074,-79.581786,45 | 945,Northbound,1,Bus
6564,6564,Meadowvale Rd at Zoo Rd,43.818114,-79.173192,85 | 86,Eastbound,1,Bus
13633,13633,Markham Rd at Elson St,43.840339,-79.251667,102,Northbound,1,Bus
10478,10478,Steeles Ave East at Milliken GO Station,43.824582,-79.302567,343 | 353 | 43 | 53 | 57 | 953,Northbound,2,Bus
3938,3938,Jane St at William Cragg Dr North Side,43.722732,-79.50889,335 | 35,Northbound,1,Bus
6206,6206,The Westway at Wincott Dr,43.687522,-79.549582,52,Westbound,1,Bus
7851,7851,Hoskin Ave at Tower Rd - Wycliffe College,43.664544,-79.395953,94,Eastbound,1,Bus
6551,6551,Marlee Ave at Roselawn Ave,43.702311,-79.441199,109 | 164,Southbound,1,Bus
5643,5643,Martin Grove Rd at Royalcrest Rd,43.752422,-79.599501,396 | 46 | 927,Southbound,1,Bus
8059,8059,Railside Rd (West) at Lawrence Ave East South Side,43.740203,-79.324615,91,Southbound,2,Bus
1324,1324,Midland Ave at Brussels Rd,43.732556,-79.257169,20,Eastbound,1,Bus
1715,1715,Bayview Ave at Broadway Ave,43.714039,-79.377754,11,Southbound,1,Bus
2545,2545,Finch Ave East at Sandhurst Cir (East),43.809001,-79.262558,339 | 39 | 939,Eastbound,1,Bus
6829,6829,Queen St West at Peter St,43.64922,-79.393771,301 | 501,Eastbound,1,Streetcar
7313,7313,Sherbourne St at Dundas St East,43.658477,-79.371168,75,Southbound,1,Bus
6994,6994,Royal York Rd at Eglinton Ave West,43.682456,-79.52678,73,Southbound,1,Bus
1857,1857,Danforth Rd at Medford Ave,43.698709,-79.273571,113 | 300,Eastbound,1,Bus
3460,3460,Crow Trail at Tapscott Rd,43.807819,-79.232668,134,Southbound,1,Bus
2432,2432,Evans Ave at Bellman Ave East Side,43.61425,-79.532809,15 | 315,Eastbound,1,Bus
2930,2930,1315 Morningside Ave,43.805598,-79.20091,116,Eastbound,1,Bus
2224,2224,The East Mall at West Deane Valley Rd,43.666704,-79.572201,111,Northbound,1,Bus
5856,5856,370 Norfinch Dr,43.770049,-79.531849,84,Eastbound,1,Bus
10765,10765,Dovercourt Rd at Geary Ave,43.67079,-79.433281,161,Eastbound,1,Bus
7527,7527,Belfield Rd at Attwell Dr,43.698236,-79.591811,45 | 927,Northbound,1,Bus
6947,6947,Rexdale Blvd at Martin Grove Rd,43.713892,-79.58083,37,Northbound,1,Bus
8086,8086,Sentinel Rd at Hucknall Rd (North),43.75699,-79.499016,106,Westbound,1,Bus
9658,9658,20 Graydon Hall Dr,43.762983,-79.345295,122 | 25,Northbound,1,Bus
11341,11341,Opposite 4400 Dufferin St,43.765369,-79.465972,104 | 105 | 329,Northbound,1,Bus
2945,2945,Morningside Ave at Gardentree St South Side,43.759612,-79.182708,116 | 334,Eastbound,1,Bus
2550,2550,Finch Ave East at Seneca Hill Dr - Opposite Seneca Polytechnic,43.793442,-79.350627,339 | 39 | 939,Eastbound,1,Bus
383,383,Birchmount Rd at Bonniewood Rd South Side,43.72737,-79.277056,17,Southbound,1,Bus
6384,6384,Flemington Rd at Ranee Ave,43.723165,-79.448483,109,Northbound,1,Bus
8551,8551,Warden Ave at Comstock Rd,43.721444,-79.284808,68 | 968,Northbound,1,Bus
8760,8760,Weston Rd at Ray Ave,43.688661,-79.494487,89 | 989,Southbound,1,Bus
13638,13638,Markham Rd at Walkway to Clandfield St,43.859253,-79.256305,102,Northbound,1,Bus
10614,10614,Rexdale Blvd at Queen's Plate Dr (East),43.716605,-79.592338,37,Northbound,1,Bus
10630,10630,North Queen St at Manstor Rd,43.61851,-79.557597,123,Northbound,1,Bus
5786,5786,Mortimer Ave at Linsmore Cres,43.689443,-79.332075,62,Westbound,1,Bus
8384,8384,Underhill Dr at Doonaree Dr,43.745335,-79.325826,191 | 91,Northbound,1,Bus
6714,6714,Pharmacy Ave at Innismore Cres,43.735932,-79.301561,67,Northbound,1,Bus
5827,5827,Mt Pleasant Rd at Lawrence Ave East South Side,43.725748,-79.397165,103,Northbound,1,Bus
7964,7964,McRae Dr at Sutherland Dr,43.70842,-79.365512,88,Southbound,2,Bus
9246,9246,2397 Finch Ave West - Finch/Weston Centre,43.751703,-79.54356,119 | 336,Eastbound,1,Bus
4400,4400,Lansdowne Ave at Brandon Ave,43.669207,-79.447534,47,Southbound,1,Bus
10120,10120,Park Lawn Rd at The Queensway North Side,43.629486,-79.4904,66,Northbound,2,Bus
4356,4356,Kipling Ave at Prince George Dr South Side,43.666968,-79.546523,45,Southbound,1,Bus
492,492,Bloor St West at Bathurst St,43.665214,-79.411078,300,Westbound,1,Bus
7885,7885,Keele St at Dovehouse Ave South Side,43.749356,-79.487633,341 | 41,Southbound,2,Bus
615,615,Brimley Rd at Applefield Dr (North),43.768438,-79.260929,21,Southbound,1,Bus
2064,2064,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,43.724737,-79.457304,29 | 329 | 929,Southbound,1,Bus
7315,7315,Sherbourne St at The Esplanade,43.649212,-79.367441,75,Southbound,2,Bus
8775,8775,Weston Rd at Victoria Blvd,43.689497,-79.496388,89,Northbound,1,Bus
5861,5861,115 Norfinch Dr,43.761455,-79.529072,84,Westbound,1,Bus
5708,5708,Midland Ave at Huntingwood Dr,43.796901,-79.283225,57,Northbound,1,Bus
6671,6671,Pharmacy Ave at Bolster Ave,43.70656,-79.2896,67,Southbound,1,Bus
2872,2872,McCowan Rd at Finch Ave East North Side,43.808611,-79.266562,129 | 302,Northbound,1,Bus
4527,4527,Petrolia Rd at Canarctic Dr,43.776388,-79.488995,107,Northbound,1,Bus
3727,3727,Horner Ave at Sheldon Ave,43.602326,-79.542849,110,Southbound,1,Bus
5333,5333,Lawrence Ave East at Woodcliff Pl West Side,43.738509,-79.337564,191 | 354 | 54,Southbound,1,Bus
10655,10655,The Queensway at Lady Bank Rd,43.624445,-79.511558,80,Westbound,1,Bus
5351,5351,Lawrence Ave West at Caledonia Rd West Side,43.711463,-79.467181,352 | 400 | 52 | 59 | 952,Westbound,1,Bus
5806,5806,Mt Pleasant Rd at Broadway Ave,43.711019,-79.391043,103,Northbound,1,Bus
8572,8572,Warden Ave at Hollis Ave North Side,43.693189,-79.27304,135 | 69,Northbound,1,Bus
2443,2443,Evans Ave at Gamma St,43.612363,-79.541086,15 | 315,Eastbound,1,Bus
3156,3156,Victoria Park Ave at Sparks Ave,43.808438,-79.338128,24 | 39,Northbound,1,Bus
11256,11256,Dawes Rd at Crescent Town Rd,43.696704,-79.297354,23,Southbound,1,Bus
9417,9417,Dufferin St at Steeprock Dr,43.761869,-79.465528,104 | 105 | 329,Northbound,1,Bus
5499,5499,Lloyd Manor Rd at North Heights Rd,43.663912,-79.549793,46,Southbound,1,Bus
1102,1102,Gerrard St East at Parliament St,43.662071,-79.3667,306 | 506,Westbound,2,Streetcar
4047,4047,Keele St at Downsview Park Blvd,43.736856,-79.48436,101 | 341 | 41 | 941,Northbound,1,Bus
4755,4755,Airport Rd at Ripon St South Side,43.705848,-79.645322,52,Eastbound,2,Bus
11696,11696,Brockport Dr at Belfield Rd North Side,43.699977,-79.587936,112,Northbound,2,Bus
390,390,Birchmount Rd at Cass Ave,43.778865,-79.296902,17,Northbound,1,Bus
7369,7369,St Phillips Rd at Dixon Rd,43.700006,-79.534443,73,Southbound,1,Bus
10181,10181,Dundas St West at Grace St,43.650581,-79.41422,305 | 505,Eastbound,2,Streetcar
6544,6544,Marlee Ave at Glengrove Ave South Side,43.710515,-79.444518,109,Southbound,1,Bus
625,625,Brimley Rd at Eglinton Ave East North Side,43.737162,-79.248253,21,Northbound,1,Bus
3213,3213,Yonge St at Bloor St East North Side - Bloor Station,43.670773,-79.38689,320 | 97,Northbound,1,Bus
5141,5141,Laird Dr at Industrial St,43.707189,-79.362124,56,Northbound,1,Bus
14250,14250,Warden Ave at Cachet Pkwy (South),43.888545,-79.342536,68,Southbound,2,Bus
4872,4872,Chisholm Ave at Epsom Ave,43.692275,-79.30496,62,Eastbound,1,Bus
7382,7382,Van Horne Ave at Clipper Rd,43.788696,-79.331756,10 | 169,Eastbound,1,Bus
3009,3009,Park St at Atlee Ave,43.711491,-79.250708,20,Westbound,2,Bus
5633,5633,Martin Grove Rd at Racine Rd,43.716605,-79.582177,46,Northbound,1,Bus
659,659,Broadview Ave at Pottery Rd South Side,43.683554,-79.357145,100 | 25 | 322 | 62 | 8 | 87,Southbound,1,Bus
14149,14149,7074 Warden Ave at Warden Centre Plaza,43.821733,-79.324889,68,Northbound,1,Bus
5690,5690,Midland Ave at Midwest Rd (North),43.765681,-79.270348,57,Northbound,1,Bus
2962,2962,Morningside Ave at Opposite Morningside Park,43.780882,-79.19135,116 | 12 | 334,Eastbound,1,Bus
8333,8333,Sutherland Dr at Rolph Rd,43.700225,-79.36725,88,Southbound,1,Bus
6491,6491,Kingston Rd at Manse Rd,43.775016,-79.177804,386 | 86 | 986,Westbound,1,Bus
8584,8584,Warden Ave at Lupin Dr,43.765746,-79.302059,68,Northbound,1,Bus
8132,8132,Spadina Ave at Sussex Ave South Side,43.664224,-79.402616,310 | 510,Southbound,1,Streetcar
12161,12161,Atkinson Ave at Centre St,43.812489,-79.443473,160,Northbound,1,Bus
6307,6307,140 Commander Blvd,43.794904,-79.268618,169,Westbound,1,Bus
157,157,Bathurst St at Invermay Ave,43.741617,-79.435168,160 | 307 | 7,Northbound,1,Bus
3209,3209,Yonge St at Alexander St,43.662802,-79.383587,320 | 97,Northbound,1,Bus
2916,2916,Midland Ave at St Clair Ave East South Side,43.718401,-79.251308,20,Westbound,1,Bus
2146,2146,Dundas St West at Beverley St,43.65371,-79.393961,305 | 306 | 505 | 506,Eastbound,2,Streetcar
8437,8437,Victoria Park Ave at Cassandra Blvd,43.754257,-79.313859,24 | 324,Northbound,1,Bus
6955,6955,400 Rockcliffe Blvd - Rockcliffe Middle School,43.674444,-79.488405,71,Southbound,1,Bus
3692,3692,Grenoble Dr at Spanbridge Rd North Side,43.713269,-79.32674,100,Northbound,1,Bus
5720,5720,Midland Ave at McNicoll Ave,43.814436,-79.292004,57,Northbound,1,Bus
10621,10621,North Queen St at The Queensway North Side,43.61511,-79.556375,123,Northbound,1,Bus
4093,4093,Kennedy Rd at Landseer Rd South Side,43.734685,-79.269149,343 | 43,Southbound,1,Bus
7089,7089,Scarlett Rd at Eglinton Ave West,43.684124,-79.511769,405 | 79,Southbound,1,Bus
8271,8271,Steeles Ave West at Fenmar Dr East Side,43.766574,-79.563755,166 | 60 | 960,Eastbound,1,Bus
5881,5881,131 Oakdale Rd,43.742731,-79.525905,84,Westbound,1,Bus
106,106,Bathurst St at Chabad Gate,43.799281,-79.447256,160,Northbound,1,Bus
6751,6751,Pharmacy Ave at St Clair Ave East,43.709678,-79.290706,67,Northbound,1,Bus
7270,7270,Sheppard Ave West at Bryant St West Side,43.754543,-79.443751,384 | 84,Westbound,1,Bus
2187,2187,Dundas St West at Sheridan Ave,43.649825,-79.433524,305 | 505,Westbound,2,Streetcar
5969,5969,Ossington Ave at Hallam St,43.667784,-79.427976,363 | 63,Northbound,1,Bus
8693,8693,Weston Rd at Aura Lea Blvd,43.723246,-79.536833,165,Northbound,1,Bus
2239,2239,Eglinton Ave East at Bayview Ave,43.711241,-79.376822,334 | 34 | 354 | 51 | 54 | 56,Northbound,1,Bus
11914,11914,Front St East at Parliament St,43.651418,-79.362968,121,Eastbound,1,Bus
8246,8246,Steeles Ave East at Willowdale Ave,43.79913,-79.414582,353 | 53,Eastbound,1,Bus
11106,11106,Three Valleys Dr at Groveland Cres,43.751639,-79.335076,191 | 91,Southbound,1,Bus
6263,6263,Berry Rd at Prince Edward Dr South,43.634927,-79.499316,66,Northbound,1,Bus
161,161,Bathurst St at King St West,43.643664,-79.402522,511,Northbound,1,Streetcar
2892,2892,McNicoll Ave at Leslie St,43.801451,-79.370452,42,Westbound,1,Bus
8911,8911,Woodbine Ave at Columbine Ave,43.671862,-79.307149,92,Southbound,2,Bus
6649,6649,Parliament St at St James Ave South Side,43.66965,-79.370267,365 | 65 | 94,Southbound,1,Bus
6895,6895,The Queensway at Islington Ave,43.62379,-79.51454,80,Westbound,1,Bus
13622,13622,Flemington Rd at Dynasty Lane,43.718814,-79.44674,109 | 400,Southbound,1,Bus
2423,2423,Emmett Ave at Verona Ave,43.688587,-79.503988,32 | 405 | 73,Northbound,1,Bus
4721,4721,Wynford Dr at Eglinton Ave East,43.72506,-79.325723,100 | 34,Northbound,1,Bus
3230,3230,Yonge St at College Park,43.659905,-79.382592,320 | 97,Southbound,1,Bus
9464,9464,Cosburn Ave at Coxwell Ave,43.694223,-79.327828,87,Eastbound,1,Bus
4156,4156,King St West at Bathurst St,43.644142,-79.40189,304 | 504 | 508,Westbound,1,Streetcar
4653,4653,Symington Ave at Adrian Ave,43.667821,-79.452188,168,Southbound,1,Bus
9852,9852,Murison Blvd at Usherwood Crt East Side,43.79973,-79.206015,132,Westbound,1,Bus
5459,5459,Leslie St at Marshfield Crt,43.732103,-79.355219,51 | 54,Northbound,2,Bus
3069,3069,Queen St East at Sackville St,43.656346,-79.361351,301 | 503,Westbound,1,Streetcar
9146,9146,4148 Jane St,43.75959,-79.518409,335 | 35,Southbound,1,Bus
5943,5943,O'Connor Dr at Woodbine Ave West Side,43.699971,-79.319573,70 | 8,Southbound,1,Bus
4229,4229,Kingston Rd at Guildwood Pkwy East Side,43.74987,-79.205505,12 | 386 | 86 | 905,Eastbound,1,Bus
14092,14092,Pearson Airport Terminal 1 - Ground Level Column R4,43.681739,-79.611041,300 | 332 | 352 | 52 | 900 | 952,Northbound,1,Bus
9452,9452,Cosburn Ave at Linsmore Cres,43.692559,-79.334938,322 | 87,Eastbound,1,Bus
314,314,Bayview Ave at Ruddington Dr South Side,43.787767,-79.3928,11,Southbound,1,Bus
6901,6901,1611 The Queensway,43.616891,-79.543869,80,Eastbound,1,Bus
6703,6703,Pharmacy Ave at Finch Ave East,43.794107,-79.325661,167,Northbound,1,Bus
8741,8741,Weston Rd at Lanyard Rd,43.748184,-79.541419,165 | 989,Northbound,1,Bus
4779,4779,Avenue Rd at Glengrove Ave West,43.716875,-79.413205,61,Northbound,2,Bus
9398,9398,Evans Ave at Ourland Ave,43.619134,-79.50928,15 | 315,Westbound,2,Bus
12343,12343,Concord Ave at Bloor St West,43.661842,-79.426954,161,Westbound,1,Bus
4432,4432,Le Page Crt at Keele St,43.758192,-79.489184,101,Northbound,1,Bus
10243,10243,Middlefield Rd at Newmill Gate,43.825134,-79.264109,130,Southbound,1,Bus
3046,3046,Queen St East at Empire Ave,43.659991,-79.344501,301 | 501 | 503,Eastbound,1,Streetcar
2737,2737,Jane St at Harding Ave,43.699747,-79.503069,32 | 335 | 35,Southbound,1,Bus
8650,8650,Wellesworth Dr at Faversham Cres North Side,43.658794,-79.57939,112,Northbound,1,Bus
9079,9079,York Mills Rd at Lochinvar Cres,43.757624,-79.339319,191 | 395 | 91 | 95,Northbound,2,Bus
9623,9623,McCowan Rd at Triton Rd,43.775532,-79.252861,129 | 130 | 131 | 132 | 169 | 302,Northbound,1,Bus
11719,11719,1155 Albion Rd,43.737594,-79.568196,73,Southbound,1,Bus
1856,1856,Danforth Rd at Medford Ave,43.69913,-79.273592,113 | 300,Westbound,2,Bus
10956,10956,Littles Rd at Sewells Rd,43.819011,-79.205405,131,Westbound,1,Bus
5170,5170,Lake Shore Blvd West at Fifth St,43.601151,-79.503113,301 | 501 | 507 | 508,Eastbound,1,Streetcar
9207,9207,Forthbridge Cres at Calvington Dr,43.727781,-79.504181,120,Eastbound,2,Bus
1891,1891,Dawes Rd at Donora Dr South Side,43.700206,-79.297083,23 | 404,Southbound,1,Bus
8674,8674,The West Mall at Eva Rd,43.639177,-79.564597,112 | 300,Northbound,1,Bus
3861,3861,4800 Jane St,43.77108,-79.521004,335 | 35,Southbound,1,Bus
10996,10996,Bayview Ave at Fifeshire Rd (North),43.760825,-79.386863,11,Southbound,1,Bus
4979,4979,Dixon Rd at City View Dr,43.690404,-79.576877,352 | 52,Westbound,1,Bus
129,129,Bathurst St at Dupont St,43.673241,-79.414496,307 | 7,Southbound,1,Bus
983,983,Dufferin St at Stanstead Dr,43.763075,-79.465455,104 | 105 | 329,Northbound,1,Bus
342,342,Bellamy Rd North at Ben Alder Dr,43.760089,-79.236288,9,Southbound,1,Bus
3093,3093,Rexleigh Dr at Ferris Rd North Side,43.703047,-79.304808,23,Northbound,1,Bus
6058,6058,Sheppard Ave West at Arleta Ave,43.741662,-79.501303,384 | 84 | 984,Westbound,1,Bus
8766,8766,Weston Rd at Sheppard Ave West,43.733471,-79.538003,165 | 84 | 989,Northbound,1,Bus
2154,2154,Dundas St West at Chestnut St,43.655337,-79.385867,305 | 306 | 505 | 506,Westbound,2,Streetcar
1305,1305,McCowan Rd at Martindale Rd,43.732748,-79.23549,9,Northbound,2,Bus
2755,2755,Kennedy Rd at Corvette Ave,43.725354,-79.265159,113,Westbound,1,Bus
119,119,Bathurst St at Dell Park Ave South Side,43.717295,-79.429418,307 | 7,Southbound,1,Bus
5041,5041,East Ave at Ridgewood Rd North Side,43.792319,-79.136383,385 | 85,Eastbound,2,Bus
4816,4816,Brimley Rd at Brimwood Blvd,43.810933,-79.279562,21,Northbound,1,Bus
11939,11939,Ian MacDonald Blvd at The Chimneystack Rd,43.776239,-79.500549,41,Northbound,2,Bus
6737,6737,Pharmacy Ave at Pinemeadow Blvd,43.792638,-79.324805,167,Northbound,1,Bus
5414,5414,Lawrence Ave West at Weston Rd,43.699921,-79.516784,352 | 52 | 79 | 952,Northbound,1,Bus
4419,4419,Lawrence Ave East at Ling Rd,43.769003,-79.18293,354 | 54 | 86 | 954,Eastbound,1,Bus
2464,2464,Faywood Blvd at Bainbridge Ave,43.74825,-79.449868,104,Southbound,2,Bus
5705,5705,Midland Ave at Goodland Gate,43.779038,-79.275377,57,Northbound,1,Bus
1163,1163,50 Cordova Ave,43.647746,-79.52432,50,Westbound,1,Bus
5791,5791,Mortimer Ave at Pape Ave,43.68585,-79.347273,62,Westbound,1,Bus
5500,5500,Lloyd Manor Rd at Princess Margaret Blvd,43.667433,-79.5521,46,Northbound,2,Bus
9367,9367,McCowan Rd at Sandhurst Cir (North),43.811768,-79.269357,129 | 302,Northbound,1,Bus
